,Unnamed: 0,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
2365,2365,2366,Pascal Struijk,NED,DF,Leeds United United,Premier League,23,1999,20,20,1677,18.6,2,0.7,0.32,46.2,0.15,0.33,12.3,0.0,0.0,0.0,45.4,57.5,78.9,646.7,293.4,26.6,30.1,88.4,15.6,19.7,79.2,1.77,4.03,44.0,0.05,0.65,4.14,0.65,0.16,5.38,57.5,44.9,12.4,0.81,0.0,0.11,0.91,11.6,0.0,0.0,0.0,0.0,45.4,0.27,1.29,1.51,1.13,0.16,0.0,0.16,0.0,0.05,0.11,0.0,0.0,0.0,0.11,0.0,0.0,3.39,2.37,1.67,1.29,0.43,1.83,2.96,61.8,1.13,1.34,0.38,0.97,1.4,4.78,2.63,0.0,69.9,3.28,20.5,31.1,18.5,1.34,69.9,0.97,0.48,50.0,0.38,38.9,29.2,110.8,58.4,1.18,1.13,0.05,1.24,0.48,34.7,2.42,0.22,0.0,0.0,1.34,0.59,0.0,0.91,2.37,0.0,0.05,0.0,5.38,2.37,1.83,56.4
2374,2374,2375,Kamaldeen Sulemana,GHA,FWMF,Southampton,Premier League,20,2002,2,1,135,1.5,0,4.67,0.67,14.3,0.0,0.0,23.2,0.0,0.0,0.0,20.7,31.3,66.0,353.3,67.3,10.7,16.0,66.7,6.0,7.33,81.8,3.33,4.67,71.4,0.0,1.33,2.0,0.67,0.0,3.33,31.3,30.7,0.67,0.0,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.0,20.7,0.0,1.33,6.0,2.67,0.0,2.0,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.7,0.0,6.0,16.0,28.7,6.0,48.7,11.3,6.67,58.8,4.67,41.2,34.0,356.7,121.3,2.67,4.67,1.33,1.33,2.0,34.0,7.33,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.0,0.0,0.0,4.67,0.67,0.67,50.0
2376,2376,2377,Crysencio Summerville,NED,FW,Leeds United United,Premier League,21,2001,14,5,673,7.5,4,1.73,0.67,38.5,0.31,0.8,15.9,0.0,0.0,0.0,22.5,30.1,74.8,278.5,73.9,15.2,18.9,80.3,5.2,6.4,81.3,0.67,1.87,35.7,0.13,0.93,1.33,0.93,0.27,2.67,30.1,29.9,0.13,0.13,0.0,0.13,1.2,0.0,0.0,0.0,0.0,0.0,22.5,0.13,1.07,3.07,2.0,0.0,0.0,0.27,0.67,0.13,0.27,0.13,0.0,0.0,0.0,0.13,0.0,2.13,1.47,1.07,0.93,0.13,0.93,1.33,70.0,0.4,1.33,0.13,1.2,0.53,2.67,0.67,0.0,43.9,0.53,6.67,16.9,21.2,3.33,43.9,2.93,0.93,31.8,1.33,45.5,28.9,166.7,90.9,3.33,1.73,1.07,2.8,2.13,32.1,5.73,0.27,0.0,0.0,1.47,2.4,0.4,1.2,1.47,0.13,0.0,0.0,4.67,0.4,1.07,27.3
2378,2378,2379,Sam Surridge,ENG,FW,Nott'ham Forest,Premier League,24,1998,14,1,264,2.9,1,3.1,0.69,22.2,0.11,0.5,11.6,0.0,0.0,0.0,9.66,22.4,43.1,130.0,43.1,6.21,12.4,50.0,2.76,6.21,44.4,0.34,1.03,33.3,0.0,0.34,1.38,0.0,0.0,1.72,22.4,21.7,0.34,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,9.66,0.34,0.69,1.38,1.03,0.0,0.0,0.34,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.34,0.69,0.34,0.0,1.03,0.0,1.03,1.38,0.69,0.69,0.0,1.38,2.07,0.0,39.3,2.76,8.28,14.1,18.3,4.83,39.3,1.72,0.69,40.0,0.69,40.0,19.3,94.5,41.4,0.69,1.38,0.34,3.79,1.03,25.9,4.48,0.69,0.0,0.0,2.76,2.76,1.03,1.03,0.0,0.0,0.0,0.0,5.17,4.14,4.48,48.0
2395,2395,2396,Japhet Tanganga,ENG,DF,Tottenham Hotspur,Premier League,23,1999,2,2,141,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,54.4,89.7,781.9,315.0,25.6,28.1,91.1,19.4,21.3,91.2,3.13,4.38,71.4,0.0,0.0,2.5,0.63,0.63,3.13,54.4,53.8,0.63,0.63,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.25,1.88,0.0,0.0,0.63,1.88,33.3,1.25,0.63,0.0,0.63,1.25,3.13,3.75,0.0,63.8,2.5,26.9,35.0,1.88,0.0,63.8,1.25,0.63,50.0,0.63,50.0,40.6,176.3,83.1,0.63,1.88,0.0,1.88,0.63,42.5,1.25,0.0,0.0,0.0,1.88,1.88,0.0,0.63,1.25,0.0,0.0,0.0,5.0,3.13,1.25,71.4
2399,2399,2400,Matt Targett,ENG,DF,Newcastle United Utd,Premier League,27,1995,10,4,426,4.7,0,0.21,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0,46.0,60.2,76.3,753.0,312.6,22.8,26.2,87.0,19.8,22.6,87.7,2.77,9.36,29.5,0.0,1.49,3.4,1.06,0.0,6.6,60.2,47.7,12.3,2.77,0.0,0.64,5.53,6.81,2.77,1.7,0.85,0.0,46.0,0.21,1.28,2.77,2.13,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,1.7,1.28,0.64,0.43,1.7,3.19,53.3,1.49,0.85,0.21,0.64,1.49,3.83,2.55,0.0,67.0,2.55,17.0,28.1,22.3,0.0,67.0,0.0,0.0,0.0,0.0,0.0,28.7,103.2,62.8,0.43,1.06,0.0,0.85,0.64,35.1,2.55,0.0,0.0,0.0,1.49,0.43,0.0,5.53,1.7,0.0,0.0,0.0,6.6,1.91,1.49,56.3
2400,2400,2401,James Tarkowski,ENG,DF,Everton,Premier League,30,1992,21,21,1890,21.0,1,0.71,0.29,40.0,0.07,0.17,9.4,0.0,0.0,0.0,42.7,50.6,84.3,857.6,325.8,14.0,15.3,91.0,23.2,25.9,89.7,5.24,8.67,60.4,0.0,0.38,2.95,0.1,0.0,2.62,50.6,48.6,1.76,1.67,0.1,0.52,0.0,0.1,0.0,0.0,0.0,0.0,42.7,0.24,0.14,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.62,0.86,0.29,0.0,0.43,0.9,47.4,0.48,2.71,2.1,0.62,1.38,2.52,5.43,0.1,63.5,10.8,33.1,28.7,2.0,1.57,63.5,0.29,0.24,83.3,0.05,16.7,31.1,145.9,78.9,0.38,0.1,0.0,0.57,0.14,39.4,0.19,0.19,0.0,0.0,0.95,0.62,0.0,0.0,0.62,0.0,0.0,0.0,4.33,2.76,1.19,69.9
2404,2404,2405,Marcus Tavernier,ENG,MFFW,Bournemouth,Premier League,23,1999,16,15,1311,14.6,2,1.78,0.62,34.6,0.08,0.22,17.4,0.14,0.0,0.0,24.0,35.1,68.4,385.6,100.3,13.6,16.5,82.6,7.19,10.2,70.5,2.26,5.68,39.8,0.27,1.03,1.37,0.55,0.21,2.19,35.1,29.5,5.62,1.37,0.14,0.41,5.27,1.3,2.74,1.51,0.62,0.21,24.0,0.07,1.16,2.33,1.44,0.48,0.14,0.14,0.14,0.0,0.48,0.21,0.14,0.0,0.14,0.0,0.0,1.71,1.1,0.96,0.68,0.07,0.48,1.03,46.7,0.55,1.03,0.07,0.96,0.27,1.99,1.44,0.0,49.3,1.64,10.1,19.5,21.5,3.01,49.3,4.73,2.05,43.5,2.26,47.8,28.3,199.3,96.6,3.36,2.26,1.1,2.47,2.05,30.4,6.85,0.07,0.0,0.0,0.82,1.78,0.27,5.27,1.1,0.0,0.0,0.0,6.37,0.89,1.51,37.1
2417,2417,2418,Tetê,BRA,FW,Leicester City City,Premier League,22,2000,2,2,158,1.8,1,2.78,0.56,20.0,0.2,1.0,19.0,0.0,0.0,0.0,22.2,29.4,75.5,245.0,18.9,16.1,19.4,82.9,3.89,5.56,70.0,0.56,1.11,50.0,0.0,0.0,0.56,0.0,0.0,0.56,29.4,27.2,1.67,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,22.2,0.56,1.11,2.22,0.56,0.0,1.67,0.0,0.0,0.0,0.56,0.0,0.0,0.56,0.0,0.0,0.0,1.11,0.0,0.56,0.0,0.56,0.0,2.22,0.0,2.22,1.67,0.0,1.67,0.56,1.67,0.0,0.0,40.0,0.0,6.11,24.4,11.7,3.33,40.0,5.0,3.89,77.8,0.56,11.1,25.6,199.4,108.3,3.33,1.11,1.67,2.22,1.11,26.7,6.11,0.0,0.0,0.0,0.0,2.78,1.11,1.67,0.0,0.0,0.0,0.0,7.78,0.56,3.89,12.5
2419,2419,2420,Kenny Tete,NED,DF,Fulham,Premier League,27,1995,17,16,1416,15.7,0,0.38,0.19,50.0,0.0,0.0,19.9,0.0,0.0,0.0,39.7,54.2,73.2,630.2,255.3,21.2,24.6,86.0,15.1,20.7,72.9,2.68,5.41,49.4,0.25,0.96,2.42,0.89,0.64,3.57,54.2,40.7,13.1,1.21,0.06,0.45,3.44,11.8,0.0,0.0,0.0,0.0,39.7,0.45,1.53,1.85,1.59,0.19,0.0,0.0,0.06,0.0,0.45,0.45,0.0,0.0,0.0,0.0,0.0,3.12,1.78,1.72,0.96,0.45,1.34,1.59,84.0,0.25,1.66,0.76,0.89,1.59,4.71,3.38,0.0,67.2,3.82,18.5,33.4,16.1,0.89,67.2,0.89,0.51,57.1,0.25,28.6,29.0,143.6,76.6,2.48,1.85,0.06,0.83,0.76,32.7,2.23,0.38,0.0,0.0,1.46,1.53,0.0,3.44,1.78,0.0,0.0,0.0,3.95,1.08,0.89,54.8
2426,2426,2427,Luke Thomas,ENG,DF,Leicester City City,Premier League,21,2001,10,8,691,7.7,0,0.26,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,47.1,59.2,79.6,733.8,311.0,26.1,29.5,88.5,18.2,22.1,82.4,2.6,4.68,55.6,0.0,0.39,3.38,0.39,0.13,4.55,59.2,46.0,13.0,1.82,0.39,0.13,0.78,11.2,0.0,0.0,0.0,0.0,47.1,0.26,2.34,1.69,1.17,0.26,0.0,0.13,0.0,0.13,0.26,0.13,0.0,0.0,0.13,0.0,0.0,1.56,1.43,0.78,0.65,0.13,1.17,2.47,47.4,1.3,1.56,0.26,1.3,2.73,4.29,2.73,0.0,70.4,3.12,28.1,33.8,9.09,0.39,70.4,1.04,0.52,50.0,0.39,37.5,30.0,121.4,52.6,0.65,0.52,0.13,0.65,0.65,36.6,0.91,0.13,0.0,0.0,0.78,0.91,0.0,0.78,1.43,0.0,0.0,0.13,5.84,1.04,1.04,50.0
2434,2434,2435,Youri Tielemans,BEL,MF,Leicester City City,Premier League,25,1997,21,19,1647,18.3,3,1.2,0.38,31.8,0.09,0.29,27.6,0.05,0.05,0.11,53.9,65.5,82.3,893.1,302.0,26.0,28.9,89.8,21.1,24.4,86.4,5.03,8.14,61.7,0.05,1.31,6.78,1.42,0.38,7.49,65.5,61.6,3.66,1.75,0.38,0.33,1.8,0.71,0.82,0.33,0.38,0.0,53.9,0.22,1.69,3.28,2.62,0.16,0.05,0.33,0.05,0.05,0.16,0.11,0.0,0.0,0.05,0.0,0.0,2.51,1.48,1.04,1.04,0.44,1.09,2.24,48.8,1.15,1.69,0.33,1.37,1.04,3.55,0.82,0.0,75.7,1.97,17.2,43.4,15.9,0.55,75.6,1.04,0.66,63.2,0.22,21.1,37.5,157.9,84.0,1.37,0.98,0.05,1.48,0.55,52.9,2.51,0.16,0.0,0.0,1.15,0.71,0.0,1.8,1.48,0.0,0.0,0.0,8.03,0.93,0.44,68.0
2435,2435,2436,Kieran Tierney,SCO,DF,Arsenal,Premier League,25,1997,15,4,469,5.2,0,0.96,0.38,40.0,0.0,0.0,25.2,0.0,0.0,0.0,42.9,58.1,73.8,794.6,254.0,17.9,21.0,85.3,20.4,25.4,80.3,4.04,8.46,47.7,0.0,0.58,4.62,1.15,0.19,4.81,58.1,50.2,7.31,0.58,0.19,0.19,2.12,6.73,0.0,0.0,0.0,0.0,42.9,0.58,0.96,1.73,1.54,0.0,0.0,0.19,0.0,0.0,0.38,0.38,0.0,0.0,0.0,0.0,0.0,1.73,0.77,0.96,0.58,0.19,0.77,0.96,80.0,0.19,0.96,0.19,0.77,1.73,3.46,2.69,0.0,68.8,2.69,15.2,31.3,22.5,1.15,68.8,0.38,0.0,0.0,0.19,50.0,37.5,219.0,104.0,2.88,2.12,0.0,0.96,0.0,40.4,4.04,0.0,0.0,0.0,0.77,0.77,0.0,2.12,0.77,0.0,0.0,0.0,5.0,0.38,1.92,16.7
2438,2438,2439,Harry Toffolo,ENG,DF,Nott'ham Forest,Premier League,27,1995,10,6,613,6.8,0,0.44,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,26.3,39.6,66.5,414.4,189.9,14.9,17.4,85.6,10.1,15.0,67.6,1.03,4.71,21.9,0.0,0.59,1.47,1.03,0.59,3.09,39.6,32.2,7.35,0.29,0.0,0.0,3.24,6.76,0.29,0.29,0.0,0.0,26.3,0.0,1.47,2.5,1.76,0.44,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.88,0.88,0.29,0.29,0.59,1.03,57.1,0.44,1.18,0.44,0.74,0.88,2.35,3.24,0.0,50.0,4.56,15.9,17.2,17.6,1.18,50.0,1.18,0.44,37.5,0.59,50.0,20.7,81.3,37.1,1.03,0.59,0.44,1.32,0.74,25.0,4.71,0.0,0.0,0.0,0.44,0.59,0.0,3.24,0.88,0.0,0.15,0.0,5.44,1.62,1.18,57.9
2447,2447,2448,Takehiro Tomiyasu,JPN,DF,Arsenal,Premier League,24,1998,16,4,512,5.7,0,0.18,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,50.2,60.2,83.4,874.0,293.0,20.5,23.3,88.0,23.9,27.7,86.1,4.39,6.67,65.8,0.18,0.7,5.79,1.05,0.35,7.37,60.2,51.2,8.77,0.7,0.18,0.35,1.23,8.07,0.0,0.0,0.0,0.0,50.2,0.18,1.05,1.58,1.23,0.35,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,3.51,2.46,1.4,1.4,0.7,1.93,2.46,78.6,0.53,0.88,0.0,0.88,2.28,5.79,2.46,0.0,72.3,4.04,17.9,40.0,15.1,1.23,72.3,0.53,0.18,33.3,0.35,66.7,37.0,178.6,81.6,1.23,1.05,0.0,0.88,0.53,41.6,2.28,0.18,0.0,0.0,1.05,0.53,0.0,1.23,2.46,0.0,0.0,0.0,6.14,1.23,2.81,30.4
2448,2448,2449,James Tomkins,ENG,DF,Crystal Palace,Premier League,33,1989,4,2,247,2.7,1,0.74,0.37,50.0,0.5,1.0,14.2,0.0,0.0,0.0,41.1,50.4,81.6,777.8,267.0,15.2,17.8,85.4,22.6,24.8,91.0,3.33,7.41,45.0,0.0,0.0,0.37,0.0,0.0,0.37,50.4,48.9,1.48,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.74,0.74,0.37,0.0,0.37,0.74,50.0,0.37,0.74,0.37,0.37,1.11,2.22,4.07,0.0,59.3,8.15,41.1,16.7,1.48,0.37,59.3,0.37,0.37,100.0,0.0,0.0,32.2,120.7,70.0,0.37,0.37,0.0,0.74,0.37,38.1,0.37,0.74,0.37,0.37,0.74,0.37,0.37,0.0,0.74,0.0,0.0,0.0,6.67,1.48,2.22,40.0
2451,2451,2452,Ivan Toney,ENG,FW,Brentford,Premier League,26,1996,20,20,1789,19.9,14,2.76,1.01,36.4,0.18,0.5,14.5,0.25,0.2,0.2,14.6,24.9,58.7,183.6,61.6,9.2,13.5,68.0,3.32,5.98,55.5,0.65,1.31,50.0,0.15,0.95,1.71,0.9,0.2,2.36,24.9,24.0,0.85,0.15,0.35,0.05,0.85,0.2,0.05,0.0,0.0,0.0,14.6,0.05,0.75,2.11,1.21,0.1,0.15,0.15,0.5,0.0,0.3,0.1,0.0,0.05,0.0,0.15,0.0,0.8,0.5,0.15,0.3,0.35,0.3,0.65,46.2,0.35,0.85,0.3,0.55,0.45,1.26,1.06,0.0,39.0,1.51,4.17,16.7,18.2,4.92,38.8,1.51,0.4,26.7,0.9,60.0,19.3,76.0,20.6,0.25,0.6,0.2,3.27,1.31,28.0,4.82,0.4,0.0,0.0,1.76,2.31,0.85,0.85,0.5,0.15,0.0,0.0,2.96,3.47,3.72,48.3
2466,2466,2467,Adama Traoré,ESP,FWMF,Wolves,Premier League,27,1996,19,7,900,10.0,1,1.3,0.3,23.1,0.08,0.33,14.9,0.0,0.0,0.0,19.6,30.0,65.3,284.6,70.1,12.3,16.6,74.1,5.0,7.6,65.8,1.3,2.6,50.0,0.1,1.3,1.1,1.3,0.8,2.4,30.0,29.9,0.0,0.0,0.2,0.0,4.7,0.0,0.0,0.0,0.0,0.0,19.6,0.1,1.3,2.7,2.3,0.0,0.1,0.1,0.2,0.0,0.3,0.2,0.0,0.0,0.1,0.0,0.0,1.0,0.4,0.4,0.3,0.3,0.2,0.4,50.0,0.2,0.6,0.1,0.5,0.1,1.1,0.6,0.0,42.6,0.7,5.8,15.8,22.0,3.1,42.6,5.7,2.3,40.4,2.5,43.9,27.5,238.1,124.0,5.0,2.2,1.3,3.6,1.6,32.6,8.9,0.0,0.0,0.0,0.8,1.8,0.3,4.7,0.4,0.0,0.0,0.0,4.1,2.5,1.2,67.6
2467,2467,2468,Boubacar Traoré,MLI,MF,Wolves,Premier League,21,2001,8,4,384,4.3,0,0.7,0.0,0.0,0.0,0.0,29.3,0.0,0.0,0.0,22.6,29.1,77.6,381.6,127.4,10.2,12.3,83.0,10.9,12.6,87.0,1.16,2.33,50.0,0.23,0.23,3.72,0.23,0.0,1.86,29.1,28.4,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,22.6,0.7,0.23,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.47,0.47,0.0,0.0,0.0,0.0,0.0,2.33,0.93,0.93,0.7,0.7,0.47,1.4,33.3,0.93,0.93,0.47,0.47,1.63,3.95,0.23,0.0,36.5,1.4,8.6,22.3,6.05,0.47,36.5,1.63,0.7,42.9,0.7,42.9,17.2,104.2,56.0,0.93,0.7,0.0,0.47,0.7,19.5,0.47,0.47,0.0,0.0,2.33,0.47,0.0,0.23,0.93,0.0,0.0,0.0,5.81,1.63,1.86,46.7
2471,2471,2472,Mark Travers,IRL,GK,Bournemouth,Premier League,23,1999,11,10,945,10.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,30.9,75.3,687.7,498.1,7.9,7.9,100.0,7.81,7.9,98.8,7.43,15.0,49.7,0.0,0.0,0.38,0.0,0.0,0.0,30.9,17.3,13.5,3.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.57,0.0,33.7,31.2,33.6,0.1,0.0,0.0,33.7,0.0,0.0,0.0,0.0,0.0,15.1,74.9,39.3,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.29,0.0,100.0
2475,2475,2476,Kieran Trippier,ENG,DF,Newcastle United Utd,Premier League,32,1990,22,22,1954,21.7,1,0.37,0.09,25.0,0.13,0.5,28.1,0.37,0.0,0.0,52.2,73.1,71.4,996.8,437.2,22.9,26.1,87.5,19.6,26.0,75.4,8.8,17.5,50.4,0.18,3.0,4.56,2.76,0.92,6.36,73.1,53.8,18.9,5.12,0.46,0.28,10.4,8.53,5.3,1.94,2.21,0.51,52.2,0.37,1.34,4.93,2.17,2.58,0.0,0.05,0.09,0.05,0.32,0.28,0.05,0.0,0.0,0.0,0.0,2.17,1.52,1.2,0.92,0.05,1.38,2.53,54.5,1.15,1.2,0.55,0.65,1.2,3.36,1.98,0.0,81.6,2.95,19.5,34.2,28.3,0.74,81.6,0.97,0.41,42.9,0.37,38.1,33.5,108.7,54.1,0.97,0.97,0.05,0.65,0.18,41.7,4.38,0.23,0.0,0.0,1.15,0.83,0.23,10.4,1.52,0.0,0.05,0.0,6.96,1.38,0.97,58.8
2477,2477,2478,Leandro Trossard,BEL,FW,Arsenal,Premier League,28,1994,3,0,70,0.8,1,5.0,2.5,50.0,0.25,0.5,15.0,0.0,0.0,0.0,37.5,50.0,75.0,577.5,136.3,17.5,18.8,93.3,18.8,23.8,78.9,1.25,5.0,25.0,0.0,1.25,0.0,5.0,0.0,6.25,50.0,42.5,7.5,0.0,0.0,0.0,8.75,1.25,6.25,5.0,0.0,0.0,37.5,0.0,2.5,5.0,3.75,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,2.5,1.25,0.0,2.5,2.5,3.75,66.7,1.25,0.0,0.0,0.0,0.0,3.75,0.0,0.0,61.3,0.0,2.5,8.75,51.3,8.75,61.3,7.5,5.0,66.7,2.5,33.3,41.3,353.8,195.0,6.25,0.0,2.5,0.0,1.25,42.5,18.8,0.0,0.0,0.0,2.5,0.0,0.0,8.75,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2478,2478,2479,Leandro Trossard,BEL,FWMF,Brighton,Premier League,28,1994,16,16,1315,14.6,7,2.6,1.16,44.7,0.18,0.41,15.0,0.0,0.0,0.0,26.0,36.2,71.6,426.2,131.5,13.6,16.2,84.3,8.49,12.2,69.7,2.74,4.32,63.5,0.14,1.58,2.88,1.71,0.48,4.59,36.2,34.1,1.92,0.21,0.62,0.55,2.4,1.3,0.0,0.0,0.0,0.0,26.0,0.21,1.37,3.49,2.67,0.0,0.48,0.27,0.07,0.0,0.62,0.34,0.0,0.21,0.0,0.07,0.0,0.75,0.41,0.55,0.07,0.14,0.14,0.55,25.0,0.41,1.16,0.0,1.16,0.41,1.16,0.07,0.0,47.8,0.21,4.32,19.0,25.2,6.16,47.8,2.74,0.96,35.0,1.3,47.5,29.4,167.3,81.6,2.74,1.85,1.64,2.6,1.78,36.4,8.08,0.07,0.0,0.0,0.68,0.89,0.27,2.4,0.41,0.07,0.0,0.0,4.45,0.41,0.75,35.3
2481,2481,2482,Kostas Tsimikas,GRE,DF,Liverpool,Premier League,26,1996,13,5,446,5.0,0,1.4,0.4,28.6,0.0,0.0,15.5,0.0,0.0,0.0,55.2,72.0,76.7,952.2,247.0,26.4,30.4,86.8,20.4,24.6,82.9,6.8,13.0,52.3,0.6,2.6,2.2,1.2,0.6,3.6,72.0,54.4,17.4,2.8,0.0,0.2,11.2,10.2,4.4,1.4,2.8,0.0,55.2,0.2,1.2,3.8,1.4,2.0,0.0,0.4,0.0,0.0,0.6,0.4,0.2,0.0,0.0,0.0,0.0,1.8,1.0,1.4,0.4,0.0,1.4,2.0,70.0,0.6,1.2,0.2,1.0,1.0,2.8,1.8,0.0,84.0,3.4,18.4,28.4,37.6,3.8,84.0,1.8,0.4,22.2,1.2,66.7,41.4,247.6,130.2,3.6,1.6,0.8,2.0,0.8,49.0,12.0,0.2,0.0,0.0,0.8,0.8,0.0,11.2,1.0,0.0,0.0,0.0,4.8,1.2,1.0,54.5
2494,2494,2495,Deniz Undav,GER,FWMF,Brighton,Premier League,26,1996,10,2,231,2.6,0,4.23,1.15,27.3,0.0,0.0,11.0,0.0,0.0,0.0,17.3,21.2,81.8,188.5,43.1,11.9,13.8,86.1,3.08,3.85,80.0,0.38,0.77,50.0,0.0,1.92,0.38,0.77,0.0,1.15,21.2,20.8,0.38,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.38,3.46,1.92,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,1.15,0.77,0.38,0.38,0.38,0.38,100.0,0.0,0.38,0.0,0.38,0.0,1.54,0.38,0.0,31.2,0.38,2.31,8.46,20.4,7.31,31.2,0.38,0.0,0.0,0.38,100.0,15.0,46.5,21.5,0.77,0.77,0.77,1.54,1.92,23.5,7.69,0.0,0.0,0.0,1.15,0.38,1.15,0.0,1.15,0.0,0.0,0.0,1.92,1.15,1.92,37.5
2507,2507,2508,Yan Valery,TUN,DF,Southampton,Premier League,23,1999,1,1,45,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,46.0,65.2,426.0,78.0,18.0,20.0,90.0,8.0,12.0,66.7,2.0,10.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,56.0,6.0,14.0,36.0,6.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,34.0,182.0,36.0,0.0,2.0,0.0,2.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,100.0
